Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","1989","1989","°C","0.912","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","1990","1990","°C","0.455","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","1991","1991","°C","0.346","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","1992","1992","°C","-1.027","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","1993","1993","°C","0.055","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","1994","1994","°C","0.687","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","1995","1995","°C","0.075","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","1996","1996","°C","0.438","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","1997","1997","°C","0.524","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","1998","1998","°C","1.369","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","1999","1999","°C","0.245","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2000","2000","°C","0.597","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2001","2001","°C","0.777","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2002","2002","°C","0.838","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2003","2003","°C","1.03","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2004","2004","°C","0.37","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2005","2005","°C","0.62","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2006","2006","°C","1.247","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2007","2007","°C","1.408","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2008","2008","°C","0.679","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2009","2009","°C","0.233","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2010","2010","°C","1.121","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2011","2011","°C","1.257","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2012","2012","°C","1.775","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2013","2013","°C","0.564","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2014","2014","°C","0.802","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2015","2015","°C","0.646","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2016","2016","°C","1.24","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2017","2017","°C","0.995","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2018","2018","°C","1.254","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2019","2019","°C","0.976","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2020","2020","°C","1.501","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2021","2021","°C","1.083","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2022","2022","°C","1.538","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2023","2023","°C","1.783","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2024","2024","°C","1.669","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7007","July","2025","2025","°C","1.09","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7007","July","1961","1961","°C","0.352","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7007","July","1962","1962","°C","0.352","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7007","July","1963","1963","°C","0.352","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7007","July","1964","1964","°C","0.352","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7007","July","1965","1965","°C","0.352","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7007","July","1966","1966","°C","0.352","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7007","July","1967","1967","°C","0.352","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7007","July","1968","1968","°C","0.352","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7007","July","1969","1969","°C","0.352","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7007","July","1970","1970","°C","0.352","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7007","July","1971","1971","°C","0.352","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7007","July","1972","1972","°C","0.352","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7007","July","1973","1973","°C","0.352","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7007","July","1974","1974","°C","0.352","E","Estimated value"
